                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     212                                      772                  1.0000000000000000E+000                  1.7000000000000001E-002                  4.6030000000000000E+009                  7.0103354269802526E+007                  5.6609229722813270E+003                  8.9236541823184445E-001                  9.8208716607043578E-001                 -1.5058727959824252E+000                  4.1575592692434621E-001                  1.4470254750548415E-005                  5.6676987707376469E-001                  1.5660879232972970E-005                  4.4404877138380164E-003                  7.7656678389065774E-003                  1.7722707602937657E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.0040156568221468E-001                  8.6682224763124521E-004                  2.8161985339969287E-001                  2.2571670572167136E-003                  1.6460761686185373E-003                  7.9706061294648033E-003                  1.7722707602937677E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7405192720229570E+003                  2.6871266785460114E+007                  1.1206171592590683E+010                  8.9223390390536983E-001                  8.9223390390536961E-001                  1.3278228149304893E-044                  2.0355379470032367E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4525963280000000E+017                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231017"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   csound                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                 -7.8499642869926077E-003                  3.7532911316441884E+000                 -6.7587787893855626E+000                  4.8131495305005636E+000                  7.3499999999999999E-001                  2.4800000000000005E-001                  1.6999999999999904E-002                  9.8208716607043578E-001                  7.8318693865868973E+005                  2.8195523118063881E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                 -7.8512006468185475E-003                  3.7542052849129135E+000                 -6.7525144998739552E+000                  4.8203294056008490E+000                  7.3499999999999999E-001                  2.4800000000000003E-001                  1.7000000000000015E-002                  9.8208437024539086E-001                  7.8395487118425604E+005                  2.8605331879900176E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                 -7.8527239794573787E-003                  3.7552376985655167E+000                 -6.7457077084578696E+000                  4.8281703631801216E+000                  7.3499999999999999E-001                  2.4800000000000008E-001                  1.6999999999999904E-002                  9.8208092548932358E-001                  7.8482136514483590E+005                  2.9057387707228805E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                 -7.8542236383614440E-003                  3.7568108847522752E+000                 -6.7357814113210566E+000                  4.8396727480718829E+000                  7.3499999999999999E-001                  2.4800000000000003E-001                  1.7000000000000015E-002                  9.8207753427915867E-001                  7.8613985789207066E+005                  2.9729456316819918E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                 -7.8571552256887361E-003                  3.7600620601805956E+000                 -6.7169095563670229E+000                  4.8618026348026699E+000                  7.3499999999999999E-001                  2.4800000000000003E-001                  1.7000000000000015E-002                  9.8207090505300731E-001                  7.8885616039098101E+005                  3.1050367874886327E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                 -7.8627692436150781E-003                  3.7638394208160029E+000                 -6.6979290763813344E+000                  4.8845699799664812E+000                  7.3500000000000010E-001                  2.4800000000000003E-001                  1.6999999999999904E-002                  9.8205821014607009E-001                  7.9199355820439314E+005                  3.2438097741389226E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998587508E-001                 -7.8661280640851573E-003                  3.7661138954372939E+000                 -6.6875977621679619E+000                  4.8971821108579654E+000                  7.3500000000000010E-001                  2.4800000000000003E-001                  1.6999999999999904E-002                  9.8205061496675961E-001                  7.9387084494226612E+005                  3.3219355505861930E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998431255E-001                 -7.8677680230463259E-003                  3.7676627337194164E+000                 -6.6809419304104836E+000                  4.9053913307711410E+000                  7.3500000000000010E-001                  2.4800000000000003E-001                  1.6999999999999904E-002                  9.8204690660818572E-001                  7.9514344855345611E+005                  3.3732611773775454E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999998275002E-001                 -7.8693830583885464E-003                  3.7700373476618756E+000                 -6.6712936843365478E+000                  4.9174215207237468E+000                  7.3499999999999999E-001                  2.4800000000000008E-001                  1.6999999999999904E-002                  9.8204325462185171E-001                  7.9708464901498461E+005                  3.4490739585076347E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
