                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     215                                      770                  1.0000000000000000E+000                  1.3400000000000000E-002                  4.6030000000000000E+009                  2.9594215999060005E+007                  5.7376719476429871E+003                  9.7031957798045965E-001                  9.9687138634411676E-001                 -1.4933799082249746E+000                  3.9783645592814815E-001                  1.2032717809802377E-005                  5.8838406677325983E-001                  1.3278272739645991E-005                  3.6327673639155078E-003                  5.5503341647727975E-003                  1.2508687432801590E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.0092820557130353E-001                  8.6007469527377449E-004                  2.8471744129759180E-001                  1.8064434380349406E-003                  1.3608783262201499E-003                  5.7558918922213835E-003                  1.2508687432801588E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9612938592348582E+003                  2.4345964456542440E+007                  1.0305882955400269E+010                  9.7017667089769555E-001                  9.7017667089769566E-001                  4.0105708900279829E-044                  2.2431807811973726E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4525963280000000E+017                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231106"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                   csound                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                 -1.3608695761082742E-003                  3.7591309728070654E+000                 -6.7829002988121196E+000                  4.7965323473753649E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  9.9687138634411676E-001                  7.8944636161151144E+005                  2.6897075049773149E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                 -1.3621192569995407E-003                  3.7600261584361183E+000                 -6.7767686298872558E+000                  4.8035607027624208E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  9.9686851785422770E-001                  7.9018839640120266E+005                  2.7279672280820350E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                 -1.3636594731005823E-003                  3.7610386791072004E+000                 -6.7701047152373741E+000                  4.8112389684766690E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  9.9686498248759703E-001                  7.9102647278919327E+005                  2.7701655128952673E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                 -1.3651762521777002E-003                  3.7625838968658996E+000                 -6.7603840869538621E+000                  4.8225078384709663E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  9.9686150092987347E-001                  7.9230282043485867E+005                  2.8328935505173358E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                 -1.3681427116645306E-003                  3.7657868849318183E+000                 -6.7418968914215451E+000                  4.8442051613258412E+000                  7.3809999999999998E-001                  2.4850000000000003E-001                  1.3399999999999967E-002                  9.9685469186533249E-001                  7.9493648838538025E+005                  2.9561400610011430E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                 -1.3738285459795234E-003                  3.7695300745178000E+000                 -6.7233056755961025E+000                  4.8665494965392737E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  9.9684164101217254E-001                  7.9798830801310251E+005                  3.0854888686997394E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998587508E-001                 -1.3772333854262272E-003                  3.7725443926926849E+000                 -6.7098902141126455E+000                  4.8829882222117931E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  9.9683382587157510E-001                  8.0042323950870289E+005                  3.1823295346240705E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998275013E-001                 -1.3805347328880429E-003                  3.7757080007721373E+000                 -6.6972245325781010E+000                  4.8988278163337196E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  9.9682624833501876E-001                  8.0295370179415785E+005                  3.2765462085185752E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999997962519E-001                 -1.3837412629489746E-003                  3.7790325306408858E+000                 -6.6852782605229972E+000                  4.9141104230706709E+000                  7.3809999999999998E-001                  2.4850000000000005E-001                  1.3399999999999967E-002                  9.9681888848665734E-001                  8.0558228497788368E+005                  3.3679667703987945E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
